,,,,,,Quantity,Delta,Price,Price Change,Price Change (%),Period PnL,Traded Delta,Traded PnL,YTD PnL,Period Delta Change,Mkt Value,%Delta,$Gamma,$Vega,$Theta,ImpliedVol
Eduardo,Crypto,Core,BTC,,,2.2890980000000027,150896.73540007585,65919.7358086351,-2207.8129955851764,-3.2407051689615605,-5053.90031256841,0.0,0.0,285677.62694941426,-5053.90031256841,150896.73540007585,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,BTC,,BTC,2.2890980000000027,150896.73540007585,65919.7358086351,-2207.8129955851764,-3.2407051689615605,-5053.90031256841,0.0,0.0,285677.62694941426,-5053.90031256841,150896.73540007585,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,ETH,,,100.5746,350591.17439756374,3485.881866769182,-2.5610844265470405,-0.07341626228025833,-257.58004176602117,0.0,0.0,32175.18501843547,-257.58004176602117,350591.17439756374,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,ETH,,,100.5746,350591.17439756374,3485.881866769182,-2.5610844265470405,-0.07341626228025833,-257.58004176602117,0.0,0.0,32175.18501843547,-257.58004176602117,350591.17439756374,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,ETH,,ETH,100.5746,350591.17439756374,3485.881866769182,-2.5610844265470405,-0.07341626228025833,-257.58004176602117,0.0,0.0,32175.18501843547,-257.58004176602117,350591.17439756374,0.0,0.0,0.0,0.0,0.0
Felman,,,,,,,22855511.436347507,,,,239322.685740177,18942700.712450784,226354.95854648098,2331590.8585107164,18955668.43964448,23086541.648723107,,0.5049161089232257,-871.9357204801104,0.18645847063177845,
Felman,Crypto,,,,,,22855511.436347507,,,,239322.685740177,18942700.712450784,226354.95854648098,2331590.8585107164,18955668.43964448,23086541.648723107,,0.5049161089232257,-871.9357204801104,0.18645847063177845,
Felman,Crypto,Core,,,,,19711616.500979736,,,,221110.94214248672,18942700.712450784,226354.95854648098,1588164.0743037723,18937456.69604679,19711616.500979736,,0.0,0.0,0.0,
Felman,Crypto,Core,ALT,,,0.0,1.1641532182693481e-10,0.147198,-0.003348999999999991,-2.2245544580762093,-5869.408160880055,494163.11613599997,-17112.44322888006,164193.25568185997,505406.151204,1.1641532182693481e-10,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ALT,,,0.0,1.1641532182693481e-10,0.147198,-0.003348999999999991,-2.2245544580762093,-5869.408160880055,494163.11613599997,-17112.44322888006,164193.25568185997,505406.151204,1.1641532182693481e-10,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ALT,,ALT,0.0,1.1641532182693481e-10,0.147198,-0.003348999999999991,-2.2245544580762093,-5869.408160880055,494163.11613599997,-17112.44322888006,164193.25568185997,505406.151204,1.1641532182693481e-10,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ARKM,,,-483787.0,-706329.0199999999,1.46,-0.09000000000000008,-5.806451612903231,43540.83000000012,0.0,0.0,25459.933644260047,43540.83000000012,-706329.0199999999,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ARKM,,,-483787.0,-706329.0199999999,1.46,-0.09000000000000008,-5.806451612903231,43540.83000000012,0.0,0.0,25459.933644260047,43540.83000000012,-706329.0199999999,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ARKM,,ARKM,-483787.0,-706329.0199999999,1.46,-0.09000000000000008,-5.806451612903231,43540.83000000012,0.0,0.0,25459.933644260047,43540.83000000012,-706329.0199999999,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ASTR,,,19730087.230039,1448326.5132954728,0.073407,-0.004282999999999995,-5.5129360278028,-84503.96360625693,0.0,0.0,-52123.404834727175,-84503.96360625693,1448326.5132954728,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ASTR,,,19730087.230039,1448326.5132954728,0.073407,-0.004282999999999995,-5.5129360278028,-84503.96360625693,0.0,0.0,-52123.404834727175,-84503.96360625693,1448326.5132954728,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ASTR,,ASTR,19730087.230039,1448326.5132954728,0.073407,-0.004282999999999995,-5.5129360278028,-84503.96360625693,0.0,0.0,-52123.404834727175,-84503.96360625693,1448326.5132954728,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ETH,,,3565.134865869998,12427638.981522813,3485.881866769182,-2.5610844265470405,-0.07341626228025833,122641.63649937254,12427638.981487952,122641.63649940048,425588.6243154586,12427638.981487922,12427638.981522813,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ETH,,,3565.134865869998,12427638.981522813,3485.881866769182,-2.5610844265470405,-0.07341626228025833,122641.63649937254,12427638.981487952,122641.63649940048,425588.6243154586,12427638.981487922,12427638.981522813,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ETH,,ETH,3565.134865869998,12427638.981522813,3485.881866769182,-2.5610844265470405,-0.07341626228025833,122641.63649937254,12427638.981487952,122641.63649940048,425588.6243154586,12427638.981487922,12427638.981522813,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ETHFI,,,-219398.90000000002,-539721.294,2.46,-0.10000000000000009,-3.9062500000000036,21939.889999999956,0.0,0.0,-39929.12537054805,21939.889999999956,-539721.294,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ETHFI,,,-219398.90000000002,-539721.294,2.46,-0.10000000000000009,-3.9062500000000036,21939.889999999956,0.0,0.0,-39929.12537054805,21939.889999999956,-539721.294,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ETHFI,,ETHFI,-219398.90000000002,-539721.294,2.46,-0.10000000000000009,-3.9062500000000036,21939.889999999956,0.0,0.0,-39929.12537054805,21939.889999999956,-539721.294,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ILV,,,6578.286,457717.13988,69.58,-3.049999999999997,-4.199366652898248,-20063.77230000001,0.0,0.0,-42232.59612,-20063.77230000001,457717.13988,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ILV,,,6578.286,457717.13988,69.58,-3.049999999999997,-4.199366652898248,-20063.77230000001,0.0,0.0,-42232.59612,-20063.77230000001,457717.13988,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ILV,,ILV,6578.286,457717.13988,69.58,-3.049999999999997,-4.199366652898248,-20063.77230000001,0.0,0.0,-42232.59612,-20063.77230000001,457717.13988,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,JTO,,,420627.944,1043157.30112,2.48,-0.2200000000000002,-8.148148148148154,-92538.14768000005,0.0,0.0,42846.76075324399,-92538.14768000005,1043157.30112,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,JTO,,,420627.944,1043157.30112,2.48,-0.2200000000000002,-8.148148148148154,-92538.14768000005,0.0,0.0,42846.76075324399,-92538.14768000005,1043157.30112,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,JTO,,JTO,420627.944,1043157.30112,2.48,-0.2200000000000002,-8.148148148148154,-92538.14768000005,0.0,0.0,42846.76075324399,-92538.14768000005,1043157.30112,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,MKR,,,358.168,1011074.3175104961,2822.905221880503,73.46312740624808,2.671928517930675,10895.335842446075,1011074.3175104961,10895.335842446075,10895.335842446075,1011074.3175104961,1011074.3175104961,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,MKR,,,358.168,1011074.3175104961,2822.905221880503,73.46312740624808,2.671928517930675,10895.335842446075,1011074.3175104961,10895.335842446075,10895.335842446075,1011074.3175104961,1011074.3175104961,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,MKR,,MKR,358.168,1011074.3175104961,2822.905221880503,73.46312740624808,2.671928517930675,10895.335842446075,1011074.3175104961,10895.335842446075,10895.335842446075,1011074.3175104961,1011074.3175104961,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,PENDLE,,,219225.3,916361.754,4.18,0.019999999999999574,0.48076923076922046,3880.7128431589736,916361.754,3880.7128431589736,3880.7128431589736,916361.754,916361.754,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,PENDLE,,,219225.3,916361.754,4.18,0.019999999999999574,0.48076923076922046,3880.7128431589736,916361.754,3880.7128431589736,3880.7128431589736,916361.754,916361.754,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,PENDLE,,PENDLE,219225.3,916361.754,4.18,0.019999999999999574,0.48076923076922046,3880.7128431589736,916361.754,3880.7128431589736,3880.7128431589736,916361.754,916361.754,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,PEPE,,,330599595284.2,4089278.6313573522,1.2369279e-05,1.666389999999994e-07,1.3655979361842963,105993.35090364577,4093462.5433163354,106049.7165903555,524974.8083952267,4093406.1776296264,4089278.6313573522,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,PEPE,,,330599595284.2,4089278.6313573522,1.2369279e-05,1.666389999999994e-07,1.3655979361842963,105993.35090364577,4093462.5433163354,106049.7165903555,524974.8083952267,4093406.1776296264,4089278.6313573522,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,PEPE,,PEPE,330599595284.2,4089278.6313573522,1.2369279e-05,1.666389999999994e-07,1.3655979361842963,105993.35090364577,4093462.5433163354,106049.7165903555,524974.8083952267,4093406.1776296264,4089278.6313573522,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,STRK,,,-1172304.7999999996,-681804.2655464002,0.581593,-0.01403500000000002,-2.3563365053355483,16453.29786799998,0.0,0.0,211758.522632214,16453.29786799998,-681804.2655464002,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,STRK,,,-1172304.7999999996,-681804.2655464002,0.581593,-0.01403500000000002,-2.3563365053355483,16453.29786799998,0.0,0.0,211758.522632214,16453.29786799998,-681804.2655464002,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,STRK,,STRK,-1172304.7999999996,-681804.2655464002,0.581593,-0.01403500000000002,-2.3563365053355483,16453.29786799998,0.0,0.0,211758.522632214,16453.29786799998,-681804.2655464002,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,TON,,,378044.0286000001,2589601.5959099997,6.85,-0.16999999999999993,-2.421652421652421,-64267.484861999896,0.0,0.0,-98721.20677375112,-64267.484861999896,2589601.5959099997,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,TON,,,378044.0286000001,2589601.5959099997,6.85,-0.16999999999999993,-2.421652421652421,-64267.484861999896,0.0,0.0,-98721.20677375112,-64267.484861999896,2589601.5959099997,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,TON,,TON,378044.0286000001,2589601.5959099997,6.85,-0.16999999999999993,-2.421652421652421,-64267.484861999896,0.0,0.0,-98721.20677375112,-64267.484861999896,2589601.5959099997,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,WLD,,,-875218.0,-1934231.7799999998,2.21,-0.16000000000000014,-6.7510548523206815,140034.88000000024,0.0,0.0,340579.2351008601,140034.88000000024,-1934231.7799999998,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,WLD,,,-875218.0,-1934231.7799999998,2.21,-0.16000000000000014,-6.7510548523206815,140034.88000000024,0.0,0.0,340579.2351008601,140034.88000000024,-1934231.7799999998,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,WLD,,WLD,-875218.0,-1934231.7799999998,2.21,-0.16000000000000014,-6.7510548523206815,140034.88000000024,0.0,0.0,340579.2351008601,140034.88000000024,-1934231.7799999998,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,XAI,,,-1184521.0,-409453.3740700001,0.34567,-0.019394999999999996,-5.312752523523208,22973.784795,0.0,0.0,70993.21819407001,22973.784795,-409453.3740700001,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,XAI,,,-1184521.0,-409453.3740700001,0.34567,-0.019394999999999996,-5.312752523523208,22973.784795,0.0,0.0,70993.21819407001,22973.784795,-409453.3740700001,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,XAI,,XAI,-1184521.0,-409453.3740700001,0.34567,-0.019394999999999996,-5.312752523523208,22973.784795,0.0,0.0,70993.21819407001,22973.784795,-409453.3740700001,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,E_CRYPTO_EQUITY ,,,,,3143894.935367775,,,,18211.743597690296,0.0,0.0,743426.7842069443,18211.743597690296,3374925.1477433736,,0.5049161089232257,-871.9357204801104,0.18645847063177845,
Felman,Crypto,E_CRYPTO_EQUITY ,BTC,,,,3143894.935367775,,,,18211.743597690296,0.0,0.0,743426.7842069443,18211.743597690296,3374925.1477433736,,0.5049161089232257,-871.9357204801104,0.18645847063177845,
Felman,Crypto,E_CRYPTO_EQUITY ,BTC,,,,3426453.3610534174,,,,5497.377265025891,0.0,0.0,722934.7544534177,5497.377265025891,3426453.3610534174,,0.0,0.0,0.0,
Felman,Crypto,E_CRYPTO_EQUITY ,BTC,,FIP,200000.0,2033200.9266534369,10.166004633267185,0.27988866457151396,2.831128680442145,55977.73291430282,0.0,0.0,155210.95005343712,55977.73291430282,2033200.9266534369,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,E_CRYPTO_EQUITY ,BTC,,WULF,252500.0,1393252.4343999806,5.5178314233662595,-0.19992220059119603,-3.4965165297350285,-50480.35564927693,0.0,0.0,567723.8043999806,-50480.35564927693,1393252.4343999806,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,E_CRYPTO_EQUITY ,BTC,2024AUG16,,-1800.0,-282558.4256856422,0.28626785172246466,-35.39280802557632,-99.197659006901,12714.366332664405,0.0,0.0,20492.029753526593,12714.366332664405,-51528.21331004365,28.437844775125026,0.5049161089232257,-871.9357204801104,0.18645847063177845,1.311127280615833
Felman,Crypto,E_CRYPTO_EQUITY ,BTC,2024AUG16,WULF/16Aug2024/C7.0,-1800.0,-282558.4256856422,0.28626785172246466,-35.39280802557632,-99.197659006901,12714.366332664405,0.0,0.0,20492.029753526593,12714.366332664405,-51528.21331004365,28.437844775125026,0.5049161089232257,-871.9357204801104,0.18645847063177845,1.311127280615833
Lending,,,,,,,282708923.86359626,,,,-12051610.391046628,0.0,0.0,28178223.039096236,-12051610.391046628,282708923.86359626,,0.0,0.0,0.0,
Lending,Crypto,,,,,,282708923.86359626,,,,-12051610.391046628,0.0,0.0,28178223.039096236,-12051610.391046628,282708923.86359626,,0.0,0.0,0.0,
Lending,Crypto,E_CRYPTO_EQUITY ,,,,,282708923.86359626,,,,-12051610.391046628,0.0,0.0,28178223.039096236,-12051610.391046628,282708923.86359626,,0.0,0.0,0.0,
Lending,Crypto,E_CRYPTO_EQUITY ,BTC,,,,282708923.86359626,,,,-12051610.391046628,0.0,0.0,28178223.039096236,-12051610.391046628,282708923.86359626,,0.0,0.0,0.0,
Lending,Crypto,E_CRYPTO_EQUITY ,BTC,,,,282708923.86359626,,,,-12051610.391046628,0.0,0.0,28178223.039096236,-12051610.391046628,282708923.86359626,,0.0,0.0,0.0,
Lending,Crypto,E_CRYPTO_EQUITY ,BTC,,ARKB,1275000.0,83492436.43016717,65.48426386679778,-2.798909219309536,-4.098973572566729,-3568609.2546196617,0.0,0.0,12028979.93016716,-3568609.2546196617,83492436.43016717,0.0,0.0,0.0,0.0,0.0
Lending,Crypto,E_CRYPTO_EQUITY ,BTC,,IBIT,5337300.0,199216487.4334291,37.32533067907539,-1.5893806112504336,-4.084266742704969,-8483001.136426967,0.0,0.0,16149243.108929077,-8483001.136426967,199216487.4334291,0.0,0.0,0.0,0.0,0.0
Novo,,,,,,,951598079.8976068,,,,-29600152.796674423,-23402153.71249562,260699.4966778549,344195128.0570733,-50443043.11335104,945625926.0014966,,2819962.892496858,38307.33373198648,-179427.52982470172,
Novo,Crypto,,,,,,951598079.8976068,,,,-29600152.796674423,-23402153.71249562,260699.4966778549,344195128.0570733,-50443043.11335104,945625926.0014966,,2819962.892496858,38307.33373198648,-179427.52982470172,
Novo,Crypto,AssetMgmt,,,,,84130578.24519315,,,,-3020659.205061011,0.0,0.0,49800423.024293154,-3020659.205061011,84130578.24519315,,0.0,0.0,0.0,
Novo,Crypto,AssetMgmt,BGCI,,,11392.0,29665311.307885777,2604.0476920545802,-121.52230794541993,-4.45860161160491,-1384382.1321142241,0.0,0.0,16810280.03748578,-1384382.1321142241,29665311.307885777,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,AssetMgmt,BGCI,,,11392.0,29665311.307885777,2604.0476920545802,-121.52230794541993,-4.45860161160491,-1384382.1321142241,0.0,0.0,16810280.03748578,-1384382.1321142241,29665311.307885777,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,AssetMgmt,BGCI,,BGCI,11392.0,29665311.307885777,2604.0476920545802,-121.52230794541993,-4.45860161160491,-1384382.1321142241,0.0,0.0,16810280.03748578,-1384382.1321142241,29665311.307885777,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,AssetMgmt,GDAM1,,,17105.0,54465266.93730737,3184.172285139279,-95.6607467376084,-2.9166346520653965,-1636277.0729467869,0.0,0.0,32990142.986807372,-1636277.0729467869,54465266.93730737,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,AssetMgmt,GDAM1,,,17105.0,54465266.93730737,3184.172285139279,-95.6607467376084,-2.9166346520653965,-1636277.0729467869,0.0,0.0,32990142.986807372,-1636277.0729467869,54465266.93730737,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,AssetMgmt,GDAM1,,GDAM1,17105.0,54465266.93730737,3184.172285139279,-95.6607467376084,-2.9166346520653965,-1636277.0729467869,0.0,0.0,32990142.986807372,-1636277.0729467869,54465266.93730737,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,,,,,547824502.245836,,,,-11496340.529194817,-4980359.344575301,19009.567186815548,242479627.1874637,-16495709.440956935,547824502.245836,,0.0,0.0,0.0,
Novo,Crypto,Core,BTC,,,,401887072.4836625,,,,-13460179.876371492,0.0,0.0,117248557.4956979,-13460179.876371492,401887072.4836625,,0.0,0.0,0.0,
Novo,Crypto,Core,BTC,,,,401887072.4836625,,,,-13460179.876371492,0.0,0.0,117248557.4956979,-13460179.876371492,401887072.4836625,,0.0,0.0,0.0,
Novo,Crypto,Core,BTC,,BTC,4681.737305157601,308618886.28141993,65919.7358086351,-2207.8129955851764,-3.2407051689615605,-10336400.46424291,0.0,0.0,84122109.04313643,-10336400.46424291,308618886.28141993,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,BTC,,BTC_MT_GOX,11319.0,93268186.20224258,8239.966976079388,-275.97662444814705,-3.2407051689615605,-3123779.4121285826,0.0,0.0,33126448.452561468,-3123779.4121285826,93268186.20224258,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,DOGE,,,37478153.249699995,4917938.576760904,0.131221475722,-0.01017675043500002,-7.197226380831944,-381405.8123868819,0.0,0.0,-1082051.8945871873,-381405.8123868819,4917938.576760904,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,DOGE,,,37478153.249699995,4917938.576760904,0.131221475722,-0.01017675043500002,-7.197226380831944,-381405.8123868819,0.0,0.0,-1082051.8945871873,-381405.8123868819,4917938.576760904,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,DOGE,,DOGE,37478153.249699995,4917938.576760904,0.131221475722,-0.01017675043500002,-7.197226380831944,-381405.8123868819,0.0,0.0,-1082051.8945871873,-381405.8123868819,4917938.576760904,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,ETH,,,54054.995153660064,188429327.4144396,3485.881866769182,-2.5610844265470405,-0.07341626228025833,-138439.40626510602,0.0,0.0,118346117.35860977,-138439.40626510602,188429327.4144396,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,ETH,,,54054.995153660064,188429327.4144396,3485.881866769182,-2.5610844265470405,-0.07341626228025833,-138439.40626510602,0.0,0.0,118346117.35860977,-138439.40626510602,188429327.4144396,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,ETH,,ETH,54054.995153660064,188429327.4144396,3485.881866769182,-2.5610844265470405,-0.07341626228025833,-138439.40626510602,0.0,0.0,118346117.35860977,-138439.40626510602,188429327.4144396,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,MKR,,,1842.256,5200514.082440688,2822.905221880503,73.46312740624808,2.671928517930675,135337.88724292463,0.0,0.0,169749.39784068815,135337.88724292463,5200514.082440688,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,MKR,,,1842.256,5200514.082440688,2822.905221880503,73.46312740624808,2.671928517930675,135337.88724292463,0.0,0.0,169749.39784068815,135337.88724292463,5200514.082440688,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,MKR,,MKR,1842.256,5200514.082440688,2822.905221880503,73.46312740624808,2.671928517930675,135337.88724292463,0.0,0.0,169749.39784068815,135337.88724292463,5200514.082440688,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,SOL,,,-302209.9539704741,-52610350.31146774,174.08543173468,-8.513620272894002,-4.662466852533751,2348346.6785857375,-4980359.344575301,19009.567186815548,7797254.8299025595,-2651022.233176381,-52610350.31146774,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,SOL,,,-302209.9539704741,-52610350.31146774,174.08543173468,-8.513620272894002,-4.662466852533751,2348346.6785857375,-4980359.344575301,19009.567186815548,7797254.8299025595,-2651022.233176381,-52610350.31146774,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,SOL,,SOL,-302209.9539704741,-52610350.31146774,174.08543173468,-8.513620272894002,-4.662466852533751,2348346.6785857375,-4980359.344575301,19009.567186815548,7797254.8299025595,-2651022.233176381,-52610350.31146774,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,ETF ,,,,,204486308.2280686,,,,-8650205.477616813,0.0,0.0,9529672.02543449,-8650205.477616813,204486308.2280686,,0.0,0.0,0.0,
Novo,Crypto,ETF ,BTC,,,,204486308.2280686,,,,-8650205.477616813,0.0,0.0,9529672.02543449,-8650205.477616813,204486308.2280686,,0.0,0.0,0.0,
Novo,Crypto,ETF ,BTC,,,,204486308.2280686,,,,-8650205.477616813,0.0,0.0,9529672.02543449,-8650205.477616813,204486308.2280686,,0.0,0.0,0.0,
Novo,Crypto,ETF ,BTC,,ARKB,1575000.0,103137715.5902065,65.48426386679778,-2.798909219309536,-4.098973572566729,-4408282.020412512,0.0,0.0,2510944.0902064973,-4408282.020412512,103137715.5902065,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,ETF ,BTC,,BTCO,725000.0,47534068.51765941,65.56423243815091,-2.698948502418091,-3.9537397250325,-1956737.6642531157,0.0,0.0,5663719.517659411,-1956737.6642531157,47534068.51765941,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,ETF ,BTC,,GBTC,452797.0,26297170.58366794,58.07717494521371,-2.459041744797389,-4.062100143108461,-1113446.724919023,0.0,0.0,1918578.9626638335,-1113446.724919023,26297170.58366794,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,ETF ,BTC,,IBIT,737230.0,27517353.536534734,37.32533067907539,-1.5893806112504336,-4.084266742704969,-1171739.0680321618,0.0,0.0,-563570.5450952519,-1171739.0680321618,27517353.536534734,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Locked,,,,,106584279.18924426,,,,-5212487.173885527,0.0,0.0,37849927.96616154,-5212487.173885527,106584279.18924426,,0.0,0.0,0.0,
Novo,Crypto,Locked,FTX_SOL,,,1027652.27800943,98394609.76971947,95.746987454074,-4.682491150091693,-4.6624668525337425,-4811972.697150731,0.0,0.0,36046947.595317185,-4811972.697150731,98394609.76971947,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Locked,FTX_SOL,,,1027652.27800943,98394609.76971947,95.746987454074,-4.682491150091693,-4.6624668525337425,-4811972.697150731,0.0,0.0,36046947.595317185,-4811972.697150731,98394609.76971947,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Locked,FTX_SOL,,FTX_SOL,1027652.27800943,98394609.76971947,95.746987454074,-4.682491150091693,-4.6624668525337425,-4811972.697150731,0.0,0.0,36046947.595317185,-4811972.697150731,98394609.76971947,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Locked,SOL,,,47043.96765380399,8189669.41952479,174.08543173468,-8.513620272894002,-4.662466852533751,-400514.4767347956,0.0,0.0,1802980.3708443597,-400514.4767347956,8189669.41952479,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Locked,SOL,,,47043.96765380399,8189669.41952479,174.08543173468,-8.513620272894002,-4.662466852533751,-400514.4767347956,0.0,0.0,1802980.3708443597,-400514.4767347956,8189669.41952479,0.0,0.0,0.0,0.0,0.0
